imageName,cameraID,POSIXTime,i,j,k,ustxX,ustxZ,x,y,z,azimuth,axial,roiFFTEnergy,rouFFTEnergy,imageMean,referenceBeamIntensity,objectBeamIntensity,ch2Mean,ch3Mean,ch0Std,ch1Std,ch2Std,ch3Std
hologramImage31,213,115757092,30,0,0,0,0,30,0,34,0,18,1.33533e+07,7.108e+06,448.093,0,0,0,0,0,0,0,0
hologramImage32,213,115757882,31,0,0,0,0,31,0,34,0,18,1.6581e+07,6.93501e+06,447.466,0,0,0,0,0,0,0,0
hologramImage33,213,115758602,32,0,0,0,0,32,0,34,0,18,1.90903e+07,7.52648e+06,471.698,0,0,0,0,0,0,0,0
hologramImage34,213,115759322,33,0,0,0,0,33,0,34,0,18,1.68993e+07,7.07718e+06,455.955,0,0,0,0,0,0,0,0
hologramImage35,213,115760052,34,0,0,0,0,34,0,34,0,18,1.66755e+07,7.33926e+06,459.074,0,0,0,0,0,0,0,0
hologramImage36,213,115760762,35,0,0,0,0,35,0,34,0,18,1.65409e+07,7.13626e+06,458.107,0,0,0,0,0,0,0,0
hologramImage37,213,115761722,36,0,0,0,0,36,0,34,0,18,1.5823e+07,7.08533e+06,451.192,0,0,0,0,0,0,0,0
hologramImage38,213,115762542,37,0,0,0,0,37,0,34,0,18,1.68441e+07,7.29413e+06,458.35,0,0,0,0,0,0,0,0
hologramImage39,213,115763292,38,0,0,0,0,38,0,34,0,18,1.64096e+07,7.07187e+06,450.037,0,0,0,0,0,0,0,0
hologramImage40,213,115764022,39,0,0,0,0,39,0,34,0,18,1.68147e+07,7.22355e+06,455.422,0,0,0,0,0,0,0,0
hologramImage41,213,115764852,40,0,0,0,0,40,0,34,0,18,1.70277e+07,7.14423e+06,457.793,0,0,0,0,0,0,0,0
hologramImage42,213,115765642,41,0,0,0,0,41,0,34,0,18,1.63512e+07,7.18088e+06,447.082,0,0,0,0,0,0,0,0
hologramImage43,213,115766452,42,0,0,0,0,42,0,34,0,18,1.61558e+07,6.99929e+06,450.531,0,0,0,0,0,0,0,0
hologramImage44,213,115767252,43,0,0,0,0,43,0,34,0,18,1.60743e+07,6.93274e+06,445.555,0,0,0,0,0,0,0,0
hologramImage45,213,115768102,44,0,0,0,0,44,0,34,0,18,1.59242e+07,6.99384e+06,444.32,0,0,0,0,0,0,0,0
hologramImage46,213,115768982,45,0,0,0,0,45,0,34,0,18,1.53541e+07,7.14508e+06,439.527,0,0,0,0,0,0,0,0
hologramImage47,213,115769912,46,0,0,0,0,46,0,34,0,18,1.53634e+07,7.14358e+06,448.61,0,0,0,0,0,0,0,0
hologramImage48,213,115770732,47,0,0,0,0,47,0,34,0,18,1.46192e+07,6.8385e+06,437.807,0,0,0,0,0,0,0,0
hologramImage49,213,115771552,48,0,0,0,0,48,0,34,0,18,1.49698e+07,7.04322e+06,441.337,0,0,0,0,0,0,0,0
hologramImage50,213,115772392,49,0,0,0,0,49,0,34,0,18,1.59098e+07,7.27484e+06,456.736,0,0,0,0,0,0,0,0
hologramImage51,213,115783652,0,1,0,0,0,0,1,34,0,18,1.50466e+07,7.44765e+06,467.96,0,0,0,0,0,0,0,0
hologramImage52,213,115784532,1,1,0,0,0,1,1,34,0,18,1.47532e+07,7.21973e+06,462.826,0,0,0,0,0,0,0,0
hologramImage53,213,115785352,2,1,0,0,0,2,1,34,0,18,1.46315e+07,7.30341e+06,460.714,0,0,0,0,0,0,0,0
hologramImage54,213,115786152,3,1,0,0,0,3,1,34,0,18,1.58294e+07,7.26306e+06,455.81,0,0,0,0,0,0,0,0
hologramImage55,213,115786862,4,1,0,0,0,4,1,34,0,18,1.61898e+07,7.12791e+06,448.394,0,0,0,0,0,0,0,0
hologramImage56,213,115787652,5,1,0,0,0,5,1,34,0,18,1.71192e+07,7.09959e+06,446.915,0,0,0,0,0,0,0,0
hologramImage57,213,115788572,6,1,0,0,0,6,1,34,0,18,1.7058e+07,6.8561e+06,441.358,0,0,0,0,0,0,0,0
hologramImage58,213,115789392,7,1,0,0,0,7,1,34,0,18,1.8658e+07,7.25581e+06,457.63,0,0,0,0,0,0,0,0
hologramImage59,213,115790142,8,1,0,0,0,8,1,34,0,18,1.86289e+07,7.16102e+06,452.015,0,0,0,0,0,0,0,0
hologramImage60,213,115790892,9,1,0,0,0,9,1,34,0,18,1.77831e+07,6.94374e+06,439.355,0,0,0,0,0,0,0,0
hologramImage61,213,115791871,10,1,0,0,0,10,1,34,0,18,1.86832e+07,7.21085e+06,454.12,0,0,0,0,0,0,0,0
hologramImage62,213,115792602,11,1,0,0,0,11,1,34,0,18,1.75181e+07,7.04604e+06,450.23,0,0,0,0,0,0,0,0
hologramImage63,213,115793422,12,1,0,0,0,12,1,34,0,18,1.70688e+07,7.25836e+06,454.265,0,0,0,0,0,0,0,0
hologramImage64,213,115794221,13,1,0,0,0,13,1,34,0,18,1.57767e+07,7.06888e+06,447.126,0,0,0,0,0,0,0,0
hologramImage65,213,115795041,14,1,0,0,0,14,1,34,0,18,1.50422e+07,6.95014e+06,447.236,0,0,0,0,0,0,0,0
hologramImage66,213,115795821,15,1,0,0,0,15,1,34,0,18,1.42897e+07,6.88164e+06,436.959,0,0,0,0,0,0,0,0
hologramImage67,213,115796701,16,1,0,0,0,16,1,34,0,18,1.46031e+07,6.99134e+06,441.815,0,0,0,0,0,0,0,0
hologramImage68,213,115797541,17,1,0,0,0,17,1,34,0,18,1.58619e+07,7.12966e+06,448.914,0,0,0,0,0,0,0,0
hologramImage69,213,115798341,18,1,0,0,0,18,1,34,0,18,1.64366e+07,7.12517e+06,447.124,0,0,0,0,0,0,0,0
hologramImage70,213,115799121,19,1,0,0,0,19,1,34,0,18,1.50032e+07,6.95546e+06,446.855,0,0,0,0,0,0,0,0
hologramImage71,213,115799901,20,1,0,0,0,20,1,34,0,18,1.11976e+07,7.13901e+06,450.091,0,0,0,0,0,0,0,0
hologramImage72,213,115800771,21,1,0,0,0,21,1,34,0,18,8.82491e+06,7.12532e+06,459.162,0,0,0,0,0,0,0,0
hologramImage73,213,115801631,22,1,0,0,0,22,1,34,0,18,8.43884e+06,7.02034e+06,444.899,0,0,0,0,0,0,0,0
hologramImage74,213,115802511,23,1,0,0,0,23,1,34,0,18,8.36369e+06,7.16002e+06,460.224,0,0,0,0,0,0,0,0
hologramImage75,213,115803331,24,1,0,0,0,24,1,34,0,18,8.50494e+06,7.28933e+06,459.028,0,0,0,0,0,0,0,0
hologramImage76,213,115804111,25,1,0,0,0,25,1,34,0,18,8.22177e+06,7.1265e+06,452.599,0,0,0,0,0,0,0,0
hologramImage77,213,115804891,26,1,0,0,0,26,1,34,0,18,8.66058e+06,7.43344e+06,459.051,0,0,0,0,0,0,0,0
hologramImage78,213,115805671,27,1,0,0,0,27,1,34,0,18,9.11824e+06,7.18675e+06,452.511,0,0,0,0,0,0,0,0
hologramImage79,213,115806491,28,1,0,0,0,28,1,34,0,18,9.28468e+06,7.12766e+06,454.306,0,0,0,0,0,0,0,0
hologramImage80,213,115807311,29,1,0,0,0,29,1,34,0,18,9.08985e+06,7.03959e+06,444.543,0,0,0,0,0,0,0,0
hologramImage81,213,115808091,30,1,0,0,0,30,1,34,0,18,1.16496e+07,6.94282e+06,446.138,0,0,0,0,0,0,0,0
hologramImage82,213,115808871,31,1,0,0,0,31,1,34,0,18,1.48808e+07,7.05819e+06,442.278,0,0,0,0,0,0,0,0
hologramImage83,213,115809681,32,1,0,0,0,32,1,34,0,18,1.4344e+07,7.0773e+06,450.264,0,0,0,0,0,0,0,0
hologramImage84,213,115810491,33,1,0,0,0,33,1,34,0,18,1.56326e+07,7.0093e+06,440.039,0,0,0,0,0,0,0,0
hologramImage85,213,115811271,34,1,0,0,0,34,1,34,0,18,1.54839e+07,6.91395e+06,445.421,0,0,0,0,0,0,0,0
hologramImage86,213,115812051,35,1,0,0,0,35,1,34,0,18,1.61831e+07,7.01413e+06,441.268,0,0,0,0,0,0,0,0
hologramImage87,213,115812831,36,1,0,0,0,36,1,34,0,18,1.63551e+07,6.93634e+06,435.902,0,0,0,0,0,0,0,0
hologramImage88,213,115813641,37,1,0,0,0,37,1,34,0,18,1.60621e+07,6.93898e+06,434.264,0,0,0,0,0,0,0,0
hologramImage89,213,115814561,38,1,0,0,0,38,1,34,0,18,1.66162e+07,6.95964e+06,443.719,0,0,0,0,0,0,0,0
hologramImage90,213,115815371,39,1,0,0,0,39,1,34,0,18,1.6938e+07,7.03765e+06,443.398,0,0,0,0,0,0,0,0
hologramImage91,213,115816151,40,1,0,0,0,40,1,34,0,18,1.65907e+07,6.82626e+06,439.112,0,0,0,0,0,0,0,0
hologramImage92,213,115816961,41,1,0,0,0,41,1,34,0,18,1.71662e+07,7.09045e+06,446.148,0,0,0,0,0,0,0,0
hologramImage93,213,115817741,42,1,0,0,0,42,1,34,0,18,1.67718e+07,6.94125e+06,443.839,0,0,0,0,0,0,0,0
hologramImage94,213,115818571,43,1,0,0,0,43,1,34,0,18,1.65128e+07,7.10098e+06,445.464,0,0,0,0,0,0,0,0
hologramImage95,213,115819391,44,1,0,0,0,44,1,34,0,18,1.61761e+07,6.92926e+06,443.177,0,0,0,0,0,0,0,0
hologramImage96,213,115820201,45,1,0,0,0,45,1,34,0,18,1.57872e+07,7.05437e+06,444.562,0,0,0,0,0,0,0,0
hologramImage97,213,115821021,46,1,0,0,0,46,1,34,0,18,1.52975e+07,7.11579e+06,441.17,0,0,0,0,0,0,0,0
hologramImage98,213,115821801,47,1,0,0,0,47,1,34,0,18,1.58449e+07,7.21425e+06,452.416,0,0,0,0,0,0,0,0
hologramImage99,213,115822611,48,1,0,0,0,48,1,34,0,18,1.55704e+07,7.15285e+06,445.932,0,0,0,0,0,0,0,0
hologramImage100,213,115823441,49,1,0,0,0,49,1,34,0,18,1.56959e+07,7.0767e+06,446.442,0,0,0,0,0,0,0,0
hologramImage101,213,115834651,0,2,0,0,0,0,2,34,0,18,1.49123e+07,7.1636e+06,450.547,0,0,0,0,0,0,0,0
hologramImage102,213,115835511,1,2,0,0,0,1,2,34,0,18,1.54205e+07,7.28805e+06,463.324,0,0,0,0,0,0,0,0
hologramImage103,213,115836621,2,2,0,0,0,2,2,34,0,18,1.54086e+07,7.21387e+06,455.472,0,0,0,0,0,0,0,0
hologramImage104,213,115837401,3,2,0,0,0,3,2,34,0,18,1.60202e+07,6.95621e+06,448.379,0,0,0,0,0,0,0,0
hologramImage105,213,115838191,4,2,0,0,0,4,2,34,0,18,1.80677e+07,7.48781e+06,459.884,0,0,0,0,0,0,0,0
hologramImage106,213,115838921,5,2,0,0,0,5,2,34,0,18,1.80901e+07,7.09994e+06,447.861,0,0,0,0,0,0,0,0
hologramImage107,213,115839631,6,2,0,0,0,6,2,34,0,18,1.80674e+07,6.90814e+06,433.55,0,0,0,0,0,0,0,0
hologramImage108,213,115840351,7,2,0,0,0,7,2,34,0,18,1.99294e+07,7.25921e+06,451.672,0,0,0,0,0,0,0,0
hologramImage109,213,115841081,8,2,0,0,0,8,2,34,0,18,1.90103e+07,6.9221e+06,442.83,0,0,0,0,0,0,0,0
hologramImage110,213,115841861,9,2,0,0,0,9,2,34,0,18,1.98846e+07,7.1486e+06,445.898,0,0,0,0,0,0,0,0
hologramImage111,213,115842921,10,2,0,0,0,10,2,34,0,18,1.91013e+07,7.05645e+06,439.876,0,0,0,0,0,0,0,0
hologramImage112,213,115843701,11,2,0,0,0,11,2,34,0,18,1.90885e+07,7.19732e+06,450.422,0,0,0,0,0,0,0,0
hologramImage113,213,115844541,12,2,0,0,0,12,2,34,0,18,1.7498e+07,7.05779e+06,440.286,0,0,0,0,0,0,0,0
hologramImage114,213,115845351,13,2,0,0,0,13,2,34,0,18,1.63657e+07,6.81659e+06,433.299,0,0,0,0,0,0,0,0
hologramImage115,213,115846131,14,2,0,0,0,14,2,34,0,18,1.69728e+07,7.18053e+06,448.986,0,0,0,0,0,0,0,0
hologramImage116,213,115846941,15,2,0,0,0,15,2,34,0,18,1.63165e+07,7.08748e+06,447.924,0,0,0,0,0,0,0,0
hologramImage117,213,115847761,16,2,0,0,0,16,2,34,0,18,1.57084e+07,7.00492e+06,447.908,0,0,0,0,0,0,0,0
hologramImage118,213,115848611,17,2,0,0,0,17,2,34,0,18,1.68689e+07,7.37924e+06,460.442,0,0,0,0,0,0,0,0
hologramImage119,213,115849431,18,2,0,0,0,18,2,34,0,18,1.60454e+07,7.26081e+06,451.468,0,0,0,0,0,0,0,0
hologramImage120,213,115850261,19,2,0,0,0,19,2,34,0,18,1.45467e+07,7.15825e+06,445.79,0,0,0,0,0,0,0,0
hologramImage121,213,115850971,20,2,0,0,0,20,2,34,0,18,1.17136e+07,7.18952e+06,450.152,0,0,0,0,0,0,0,0
hologramImage122,213,115851761,21,2,0,0,0,21,2,34,0,18,8.51227e+06,6.98978e+06,439.172,0,0,0,0,0,0,0,0
hologramImage123,213,115852541,22,2,0,0,0,22,2,34,0,18,8.29112e+06,6.90412e+06,438.584,0,0,0,0,0,0,0,0
hologramImage124,213,115853321,23,2,0,0,0,23,2,34,0,18,8.88075e+06,7.18916e+06,446.508,0,0,0,0,0,0,0,0
hologramImage125,213,115854131,24,2,0,0,0,24,2,34,0,18,7.99898e+06,6.92417e+06,443.927,0,0,0,0,0,0,0,0
hologramImage126,213,115854981,25,2,0,0,0,25,2,34,0,18,8.51146e+06,7.42466e+06,461.36,0,0,0,0,0,0,0,0
hologramImage127,213,115855711,26,2,0,0,0,26,2,34,0,18,8.54712e+06,7.11982e+06,438.836,0,0,0,0,0,0,0,0
hologramImage128,213,115856551,27,2,0,0,0,27,2,34,0,18,9.01062e+06,7.1373e+06,447.438,0,0,0,0,0,0,0,0
hologramImage129,213,115857331,28,2,0,0,0,28,2,34,0,18,8.97813e+06,7.00039e+06,438.797,0,0,0,0,0,0,0,0
hologramImage130,213,115858111,29,2,0,0,0,29,2,34,0,18,9.92295e+06,6.932e+06,443.834,0,0,0,0,0,0,0,0
hologramImage131,213,115858891,30,2,0,0,0,30,2,34,0,18,1.03066e+07,7.06931e+06,441.986,0,0,0,0,0,0,0,0
hologramImage132,213,115859751,31,2,0,0,0,31,2,34,0,18,1.10111e+07,7.10434e+06,451.961,0,0,0,0,0,0,0,0
hologramImage133,213,115860551,32,2,0,0,0,32,2,34,0,18,1.37928e+07,7.24423e+06,461.427,0,0,0,0,0,0,0,0
hologramImage134,213,115861331,33,2,0,0,0,33,2,34,0,18,1.53654e+07,7.26644e+06,449.677,0,0,0,0,0,0,0,0
hologramImage135,213,115862111,34,2,0,0,0,34,2,34,0,18,1.67035e+07,6.99254e+06,438.182,0,0,0,0,0,0,0,0
hologramImage136,213,115862831,35,2,0,0,0,35,2,34,0,18,1.70097e+07,6.91353e+06,442.242,0,0,0,0,0,0,0,0
hologramImage137,213,115863621,36,2,0,0,0,36,2,34,0,18,1.92652e+07,7.42072e+06,458.867,0,0,0,0,0,0,0,0
hologramImage138,213,115864441,37,2,0,0,0,37,2,34,0,18,2.03186e+07,7.19975e+06,451.02,0,0,0,0,0,0,0,0
hologramImage139,213,115865151,38,2,0,0,0,38,2,34,0,18,1.92114e+07,6.97593e+06,439.222,0,0,0,0,0,0,0,0
hologramImage140,213,115865931,39,2,0,0,0,39,2,34,0,18,1.86378e+07,7.04986e+06,440.383,0,0,0,0,0,0,0,0
hologramImage141,213,115866801,40,2,0,0,0,40,2,34,0,18,1.85411e+07,7.13494e+06,445.42,0,0,0,0,0,0,0,0
hologramImage142,213,115867601,41,2,0,0,0,41,2,34,0,18,1.75288e+07,7.00584e+06,435.249,0,0,0,0,0,0,0,0
hologramImage143,213,115868431,42,2,0,0,0,42,2,34,0,18,1.8014e+07,7.15233e+06,448.771,0,0,0,0,0,0,0,0
hologramImage144,213,115869551,43,2,0,0,0,43,2,34,0,18,1.80396e+07,7.06072e+06,452.657,0,0,0,0,0,0,0,0
hologramImage145,213,115870381,44,2,0,0,0,44,2,34,0,18,1.77502e+07,7.26104e+06,454.522,0,0,0,0,0,0,0,0
hologramImage146,213,115871111,45,2,0,0,0,45,2,34,0,18,1.73409e+07,7.34963e+06,457.885,0,0,0,0,0,0,0,0
hologramImage147,213,115871891,46,2,0,0,0,46,2,34,0,18,1.58995e+07,6.89646e+06,444.307,0,0,0,0,0,0,0,0
hologramImage148,213,115872751,47,2,0,0,0,47,2,34,0,18,1.67898e+07,7.37079e+06,459.946,0,0,0,0,0,0,0,0
hologramImage149,213,115873551,48,2,0,0,0,48,2,34,0,18,1.59655e+07,7.1019e+06,444.827,0,0,0,0,0,0,0,0
hologramImage150,213,115874371,49,2,0,0,0,49,2,34,0,18,1.55342e+07,7.01964e+06,435.185,0,0,0,0,0,0,0,0
hologramImage151,213,115885401,0,3,0,0,0,0,3,34,0,18,1.61921e+07,7.38633e+06,460.289,0,0,0,0,0,0,0,0
hologramImage152,213,115886191,1,3,0,0,0,1,3,34,0,18,1.6002e+07,7.30455e+06,457.298,0,0,0,0,0,0,0,0
hologramImage153,213,115887071,2,3,0,0,0,2,3,34,0,18,1.51338e+07,6.89249e+06,440.331,0,0,0,0,0,0,0,0
hologramImage154,213,115887851,3,3,0,0,0,3,3,34,0,18,1.71184e+07,7.21791e+06,452.345,0,0,0,0,0,0,0,0
hologramImage155,213,115888721,4,3,0,0,0,4,3,34,0,18,1.87813e+07,7.34114e+06,458.935,0,0,0,0,0,0,0,0
hologramImage156,213,115889451,5,3,0,0,0,5,3,34,0,18,2.0056e+07,7.3139e+06,464.328,0,0,0,0,0,0,0,0
hologramImage157,213,115890171,6,3,0,0,0,6,3,34,0,18,2.05316e+07,7.19779e+06,451.361,0,0,0,0,0,0,0,0
hologramImage158,213,115891041,7,3,0,0,0,7,3,34,0,18,2.2166e+07,7.20749e+06,457.616,0,0,0,0,0,0,0,0
hologramImage159,213,115891961,8,3,0,0,0,8,3,34,0,18,2.1363e+07,7.08056e+06,446.566,0,0,0,0,0,0,0,0
hologramImage160,213,115892681,9,3,0,0,0,9,3,34,0,18,2.04851e+07,7.06913e+06,437.539,0,0,0,0,0,0,0,0
hologramImage161,213,115893481,10,3,0,0,0,10,3,34,0,18,2.10584e+07,7.06836e+06,451.586,0,0,0,0,0,0,0,0
hologramImage162,213,115894281,11,3,0,0,0,11,3,34,0,18,1.95995e+07,6.90754e+06,442.4,0,0,0,0,0,0,0,0
hologramImage163,213,115895001,12,3,0,0,0,12,3,34,0,18,1.92325e+07,7.09049e+06,445.011,0,0,0,0,0,0,0,0
hologramImage164,213,115895821,13,3,0,0,0,13,3,34,0,18,1.8534e+07,6.99523e+06,448.787,0,0,0,0,0,0,0,0
hologramImage165,213,115896641,14,3,0,0,0,14,3,34,0,18,1.75949e+07,6.84881e+06,432.67,0,0,0,0,0,0,0,0
hologramImage166,213,115897361,15,3,0,0,0,15,3,34,0,18,1.89614e+07,6.96385e+06,442.29,0,0,0,0,0,0,0,0
hologramImage167,213,115898081,16,3,0,0,0,16,3,34,0,18,1.84598e+07,7.14761e+06,447.78,0,0,0,0,0,0,0,0
hologramImage168,213,115898811,17,3,0,0,0,17,3,34,0,18,1.75406e+07,7.09235e+06,452.071,0,0,0,0,0,0,0,0
hologramImage169,213,115899611,18,3,0,0,0,18,3,34,0,18,1.45255e+07,6.79388e+06,434.542,0,0,0,0,0,0,0,0
hologramImage170,213,115900391,19,3,0,0,0,19,3,34,0,18,1.30817e+07,7.18234e+06,444.095,0,0,0,0,0,0,0,0
hologramImage171,213,115901171,20,3,0,0,0,20,3,34,0,18,1.06196e+07,7.02678e+06,440.087,0,0,0,0,0,0,0,0
hologramImage172,213,115902131,21,3,0,0,0,21,3,34,0,18,8.74578e+06,7.04529e+06,439.976,0,0,0,0,0,0,0,0
hologramImage173,213,115902981,22,3,0,0,0,22,3,34,0,18,9.22411e+06,7.33992e+06,452.317,0,0,0,0,0,0,0,0
hologramImage174,213,115903741,23,3,0,0,0,23,3,34,0,18,8.97617e+06,6.96867e+06,445.668,0,0,0,0,0,0,0,0
hologramImage175,213,115904551,24,3,0,0,0,24,3,34,0,18,8.39347e+06,7.07622e+06,444.363,0,0,0,0,0,0,0,0
hologramImage176,213,115905331,25,3,0,0,0,25,3,34,0,18,8.16509e+06,7.09865e+06,453.276,0,0,0,0,0,0,0,0
hologramImage177,213,115906131,26,3,0,0,0,26,3,34,0,18,8.26087e+06,7.00188e+06,446.858,0,0,0,0,0,0,0,0
hologramImage178,213,115907011,27,3,0,0,0,27,3,34,0,18,9.58964e+06,7.53927e+06,461.474,0,0,0,0,0,0,0,0
hologramImage179,213,115907791,28,3,0,0,0,28,3,34,0,18,8.99765e+06,7.03004e+06,441.113,0,0,0,0,0,0,0,0
hologramImage180,213,115908581,29,3,0,0,0,29,3,34,0,18,9.57475e+06,6.9856e+06,437.127,0,0,0,0,0,0,0,0
hologramImage181,213,115909361,30,3,0,0,0,30,3,34,0,18,1.02908e+07,7.0101e+06,447.168,0,0,0,0,0,0,0,0
hologramImage182,213,115910141,31,3,0,0,0,31,3,34,0,18,9.48685e+06,6.89443e+06,435.021,0,0,0,0,0,0,0,0
hologramImage183,213,115910921,32,3,0,0,0,32,3,34,0,18,1.103e+07,7.13454e+06,447.078,0,0,0,0,0,0,0,0
hologramImage184,213,115911701,33,3,0,0,0,33,3,34,0,18,1.45091e+07,7.00604e+06,447.666,0,0,0,0,0,0,0,0
hologramImage185,213,115912551,34,3,0,0,0,34,3,34,0,18,1.77854e+07,7.0531e+06,441.496,0,0,0,0,0,0,0,0
hologramImage186,213,115913381,35,3,0,0,0,35,3,34,0,18,2.00447e+07,7.19172e+06,456.127,0,0,0,0,0,0,0,0
hologramImage187,213,115914161,36,3,0,0,0,36,3,34,0,18,2.0103e+07,7.13275e+06,448.902,0,0,0,0,0,0,0,0
hologramImage188,213,115915001,37,3,0,0,0,37,3,34,0,18,2.25983e+07,7.45173e+06,463.789,0,0,0,0,0,0,0,0
hologramImage189,213,115915731,38,3,0,0,0,38,3,34,0,18,2.22501e+07,7.42756e+06,465.043,0,0,0,0,0,0,0,0
hologramImage190,213,115916611,39,3,0,0,0,39,3,34,0,18,2.0939e+07,7.1794e+06,448.475,0,0,0,0,0,0,0,0
hologramImage191,213,115917441,40,3,0,0,0,40,3,34,0,18,1.89297e+07,7.06753e+06,443.228,0,0,0,0,0,0,0,0
hologramImage192,213,115918251,41,3,0,0,0,41,3,34,0,18,1.80556e+07,6.94963e+06,435.77,0,0,0,0,0,0,0,0
hologramImage193,213,115919021,42,3,0,0,0,42,3,34,0,18,2.00155e+07,7.51918e+06,464.883,0,0,0,0,0,0,0,0
hologramImage194,213,115919751,43,3,0,0,0,43,3,34,0,18,1.72725e+07,6.84878e+06,438.172,0,0,0,0,0,0,0,0
hologramImage195,213,115920591,44,3,0,0,0,44,3,34,0,18,1.73848e+07,7.17139e+06,447.058,0,0,0,0,0,0,0,0
hologramImage196,213,115921561,45,3,0,0,0,45,3,34,0,18,1.69431e+07,7.13739e+06,445.405,0,0,0,0,0,0,0,0
hologramImage197,213,115922381,46,3,0,0,0,46,3,34,0,18,1.65218e+07,7.13868e+06,442.7,0,0,0,0,0,0,0,0
hologramImage198,213,115923121,47,3,0,0,0,47,3,34,0,18,1.66266e+07,7.22231e+06,445.515,0,0,0,0,0,0,0,0
hologramImage199,213,115923901,48,3,0,0,0,48,3,34,0,18,1.60507e+07,7.08505e+06,442.178,0,0,0,0,0,0,0,0
