imageName,cameraID,POSIXTime,i,j,k,ustxX,ustxZ,x,y,z,azimuth,axial,roiFFTEnergy,rouFFTEnergy,imageMean,referenceBeamIntensity,objectBeamIntensity,ch2Mean,ch3Mean,ch0Std,ch1Std,ch2Std,ch3Std
hologramImage31,213,121278062,30,0,0,0,0,30,0,26,0,18,9.40996e+06,6.75863e+06,431.995,0,0,0,0,0,0,0,0
hologramImage32,213,121278872,31,0,0,0,0,31,0,26,0,18,1.0401e+07,7.01764e+06,444.088,0,0,0,0,0,0,0,0
hologramImage33,213,121279652,32,0,0,0,0,32,0,26,0,18,1.05809e+07,6.75853e+06,428.338,0,0,0,0,0,0,0,0
hologramImage34,213,121280432,33,0,0,0,0,33,0,26,0,18,1.13718e+07,6.62278e+06,427.985,0,0,0,0,0,0,0,0
hologramImage35,213,121281222,34,0,0,0,0,34,0,26,0,18,1.28805e+07,6.8461e+06,433.258,0,0,0,0,0,0,0,0
hologramImage36,213,121282052,35,0,0,0,0,35,0,26,0,18,1.45467e+07,6.94038e+06,440.869,0,0,0,0,0,0,0,0
hologramImage37,213,121283282,36,0,0,0,0,36,0,26,0,18,1.61753e+07,6.8765e+06,443.134,0,0,0,0,0,0,0,0
hologramImage38,213,121284152,37,0,0,0,0,37,0,26,0,18,1.67882e+07,6.89592e+06,437.629,0,0,0,0,0,0,0,0
hologramImage39,213,121284992,38,0,0,0,0,38,0,26,0,18,1.76628e+07,7.08525e+06,447.833,0,0,0,0,0,0,0,0
hologramImage40,213,121285812,39,0,0,0,0,39,0,26,0,18,1.68075e+07,6.82578e+06,429.202,0,0,0,0,0,0,0,0
hologramImage41,213,121286712,40,0,0,0,0,40,0,26,0,18,1.7383e+07,6.75575e+06,436.195,0,0,0,0,0,0,0,0
hologramImage42,213,121287512,41,0,0,0,0,41,0,26,0,18,1.73547e+07,6.92987e+06,443.197,0,0,0,0,0,0,0,0
hologramImage43,213,121288322,42,0,0,0,0,42,0,26,0,18,1.73738e+07,7.03982e+06,447.659,0,0,0,0,0,0,0,0
hologramImage44,213,121289152,43,0,0,0,0,43,0,26,0,18,1.66334e+07,7.12887e+06,446.413,0,0,0,0,0,0,0,0
hologramImage45,213,121289932,44,0,0,0,0,44,0,26,0,18,1.62242e+07,7.03331e+06,443.907,0,0,0,0,0,0,0,0
hologramImage46,213,121290772,45,0,0,0,0,45,0,26,0,18,1.56122e+07,6.84689e+06,434.47,0,0,0,0,0,0,0,0
hologramImage47,213,121291582,46,0,0,0,0,46,0,26,0,18,1.52679e+07,6.82136e+06,435.161,0,0,0,0,0,0,0,0
hologramImage48,213,121292392,47,0,0,0,0,47,0,26,0,18,1.539e+07,6.87782e+06,443.765,0,0,0,0,0,0,0,0
hologramImage49,213,121293132,48,0,0,0,0,48,0,26,0,18,1.47719e+07,6.86898e+06,437.817,0,0,0,0,0,0,0,0
hologramImage50,213,121293912,49,0,0,0,0,49,0,26,0,18,1.44593e+07,6.97861e+06,442.087,0,0,0,0,0,0,0,0
hologramImage51,213,121305132,0,1,0,0,0,0,1,26,0,18,1.48058e+07,6.81512e+06,432.598,0,0,0,0,0,0,0,0
hologramImage52,213,121305942,1,1,0,0,0,1,1,26,0,18,1.50694e+07,6.89719e+06,433.756,0,0,0,0,0,0,0,0
hologramImage53,213,121306812,2,1,0,0,0,2,1,26,0,18,1.46584e+07,6.74634e+06,428.86,0,0,0,0,0,0,0,0
hologramImage54,213,121307622,3,1,0,0,0,3,1,26,0,18,1.58013e+07,6.84335e+06,432.849,0,0,0,0,0,0,0,0
hologramImage55,213,121308412,4,1,0,0,0,4,1,26,0,18,1.67062e+07,6.75634e+06,430.706,0,0,0,0,0,0,0,0
hologramImage56,213,121309112,5,1,0,0,0,5,1,26,0,18,1.80276e+07,7.00303e+06,442.633,0,0,0,0,0,0,0,0
hologramImage57,213,121309952,6,1,0,0,0,6,1,26,0,18,1.81199e+07,6.84257e+06,434.674,0,0,0,0,0,0,0,0
hologramImage58,213,121310722,7,1,0,0,0,7,1,26,0,18,1.856e+07,6.95079e+06,435.462,0,0,0,0,0,0,0,0
hologramImage59,213,121311532,8,1,0,0,0,8,1,26,0,18,1.813e+07,6.8849e+06,441.192,0,0,0,0,0,0,0,0
hologramImage60,213,121312352,9,1,0,0,0,9,1,26,0,18,1.92698e+07,7.10993e+06,448.783,0,0,0,0,0,0,0,0
hologramImage61,213,121313192,10,1,0,0,0,10,1,26,0,18,1.83052e+07,6.9305e+06,440.646,0,0,0,0,0,0,0,0
hologramImage62,213,121313972,11,1,0,0,0,11,1,26,0,18,1.77174e+07,6.7983e+06,438.268,0,0,0,0,0,0,0,0
hologramImage63,213,121314752,12,1,0,0,0,12,1,26,0,18,1.7615e+07,6.9458e+06,437.86,0,0,0,0,0,0,0,0
hologramImage64,213,121315532,13,1,0,0,0,13,1,26,0,18,1.72841e+07,6.88636e+06,436.506,0,0,0,0,0,0,0,0
hologramImage65,213,121316352,14,1,0,0,0,14,1,26,0,18,1.68907e+07,7.0574e+06,441.496,0,0,0,0,0,0,0,0
hologramImage66,213,121317052,15,1,0,0,0,15,1,26,0,18,1.55884e+07,6.78402e+06,437.488,0,0,0,0,0,0,0,0
hologramImage67,213,121317832,16,1,0,0,0,16,1,26,0,18,1.47412e+07,7.00152e+06,443.169,0,0,0,0,0,0,0,0
hologramImage68,213,121318622,17,1,0,0,0,17,1,26,0,18,1.22286e+07,6.71152e+06,427.219,0,0,0,0,0,0,0,0
hologramImage69,213,121319402,18,1,0,0,0,18,1,26,0,18,1.16194e+07,6.87155e+06,444.618,0,0,0,0,0,0,0,0
hologramImage70,213,121320192,19,1,0,0,0,19,1,26,0,18,1.03658e+07,6.80307e+06,436.55,0,0,0,0,0,0,0,0
hologramImage71,213,121321032,20,1,0,0,0,20,1,26,0,18,9.96303e+06,7.15026e+06,447.752,0,0,0,0,0,0,0,0
hologramImage72,213,121321812,21,1,0,0,0,21,1,26,0,18,9.21014e+06,7.03547e+06,444.606,0,0,0,0,0,0,0,0
hologramImage73,213,121322682,22,1,0,0,0,22,1,26,0,18,8.56522e+06,6.85232e+06,441.405,0,0,0,0,0,0,0,0
hologramImage74,213,121323482,23,1,0,0,0,23,1,26,0,18,8.2539e+06,6.78827e+06,437.046,0,0,0,0,0,0,0,0
hologramImage75,213,121324282,24,1,0,0,0,24,1,26,0,18,8.12099e+06,6.75374e+06,434.597,0,0,0,0,0,0,0,0
hologramImage76,213,121325122,25,1,0,0,0,25,1,26,0,18,8.15959e+06,6.73226e+06,433.287,0,0,0,0,0,0,0,0
hologramImage77,213,121325902,26,1,0,0,0,26,1,26,0,18,8.31964e+06,6.78788e+06,432.275,0,0,0,0,0,0,0,0
hologramImage78,213,121326722,27,1,0,0,0,27,1,26,0,18,8.24337e+06,6.69459e+06,431.834,0,0,0,0,0,0,0,0
hologramImage79,213,121327542,28,1,0,0,0,28,1,26,0,18,8.50845e+06,6.69978e+06,425.518,0,0,0,0,0,0,0,0
hologramImage80,213,121328392,29,1,0,0,0,29,1,26,0,18,8.80127e+06,6.64535e+06,420.016,0,0,0,0,0,0,0,0
hologramImage81,213,121329092,30,1,0,0,0,30,1,26,0,18,9.45277e+06,6.84145e+06,430.425,0,0,0,0,0,0,0,0
hologramImage82,213,121329872,31,1,0,0,0,31,1,26,0,18,9.7486e+06,6.77267e+06,427.854,0,0,0,0,0,0,0,0
hologramImage83,213,121330752,32,1,0,0,0,32,1,26,0,18,1.00893e+07,6.66309e+06,429.662,0,0,0,0,0,0,0,0
hologramImage84,213,121331552,33,1,0,0,0,33,1,26,0,18,1.08233e+07,6.6185e+06,425.903,0,0,0,0,0,0,0,0
hologramImage85,213,121332362,34,1,0,0,0,34,1,26,0,18,1.21148e+07,6.6771e+06,423.934,0,0,0,0,0,0,0,0
hologramImage86,213,121333212,35,1,0,0,0,35,1,26,0,18,1.40644e+07,6.72484e+06,427.627,0,0,0,0,0,0,0,0
hologramImage87,213,121333922,36,1,0,0,0,36,1,26,0,18,1.53992e+07,6.71583e+06,424.514,0,0,0,0,0,0,0,0
hologramImage88,213,121334642,37,1,0,0,0,37,1,26,0,18,1.70005e+07,6.75087e+06,433.948,0,0,0,0,0,0,0,0
hologramImage89,213,121335452,38,1,0,0,0,38,1,26,0,18,1.75035e+07,6.77941e+06,429.869,0,0,0,0,0,0,0,0
hologramImage90,213,121336262,39,1,0,0,0,39,1,26,0,18,1.8928e+07,7.04103e+06,444.762,0,0,0,0,0,0,0,0
hologramImage91,213,121337132,40,1,0,0,0,40,1,26,0,18,1.8181e+07,6.77487e+06,437.018,0,0,0,0,0,0,0,0
hologramImage92,213,121337912,41,1,0,0,0,41,1,26,0,18,1.79537e+07,6.93496e+06,435.676,0,0,0,0,0,0,0,0
hologramImage93,213,121338752,42,1,0,0,0,42,1,26,0,18,1.68932e+07,6.80547e+06,429.733,0,0,0,0,0,0,0,0
hologramImage94,213,121339562,43,1,0,0,0,43,1,26,0,18,1.64623e+07,6.73965e+06,432.54,0,0,0,0,0,0,0,0
hologramImage95,213,121340382,44,1,0,0,0,44,1,26,0,18,1.5563e+07,6.71956e+06,423.981,0,0,0,0,0,0,0,0
hologramImage96,213,121341252,45,1,0,0,0,45,1,26,0,18,1.52017e+07,6.5787e+06,424.04,0,0,0,0,0,0,0,0
hologramImage97,213,121342042,46,1,0,0,0,46,1,26,0,18,1.62091e+07,7.04065e+06,441.705,0,0,0,0,0,0,0,0
hologramImage98,213,121342762,47,1,0,0,0,47,1,26,0,18,1.57409e+07,7.00291e+06,441.585,0,0,0,0,0,0,0,0
hologramImage99,213,121343552,48,1,0,0,0,48,1,26,0,18,1.44509e+07,6.70823e+06,432.463,0,0,0,0,0,0,0,0
hologramImage100,213,121344352,49,1,0,0,0,49,1,26,0,18,1.39195e+07,6.77774e+06,433.107,0,0,0,0,0,0,0,0
hologramImage101,213,121355452,0,2,0,0,0,0,2,26,0,18,1.60182e+07,6.91127e+06,444.785,0,0,0,0,0,0,0,0
hologramImage102,213,121356252,1,2,0,0,0,1,2,26,0,18,1.61698e+07,7.04161e+06,444.23,0,0,0,0,0,0,0,0
hologramImage103,213,121357082,2,2,0,0,0,2,2,26,0,18,1.57628e+07,6.78497e+06,434.964,0,0,0,0,0,0,0,0
hologramImage104,213,121357862,3,2,0,0,0,3,2,26,0,18,1.60611e+07,6.67614e+06,424.82,0,0,0,0,0,0,0,0
hologramImage105,213,121358722,4,2,0,0,0,4,2,26,0,18,1.85355e+07,7.13845e+06,442.247,0,0,0,0,0,0,0,0
hologramImage106,213,121359662,5,2,0,0,0,5,2,26,0,18,1.92319e+07,7.05364e+06,443.415,0,0,0,0,0,0,0,0
hologramImage107,213,121360512,6,2,0,0,0,6,2,26,0,18,1.91961e+07,6.90359e+06,435.209,0,0,0,0,0,0,0,0
hologramImage108,213,121361362,7,2,0,0,0,7,2,26,0,18,1.9538e+07,6.99687e+06,435.541,0,0,0,0,0,0,0,0
hologramImage109,213,121362192,8,2,0,0,0,8,2,26,0,18,2.01513e+07,6.95812e+06,439.062,0,0,0,0,0,0,0,0
hologramImage110,213,121363021,9,2,0,0,0,9,2,26,0,18,2.07635e+07,7.09682e+06,446.81,0,0,0,0,0,0,0,0
hologramImage111,213,121363751,10,2,0,0,0,10,2,26,0,18,1.99019e+07,6.89645e+06,442.1,0,0,0,0,0,0,0,0
hologramImage112,213,121364641,11,2,0,0,0,11,2,26,0,18,1.89375e+07,6.89842e+06,432.491,0,0,0,0,0,0,0,0
hologramImage113,213,121365461,12,2,0,0,0,12,2,26,0,18,1.95663e+07,6.97963e+06,440.708,0,0,0,0,0,0,0,0
hologramImage114,213,121366241,13,2,0,0,0,13,2,26,0,18,1.76233e+07,6.5825e+06,424.17,0,0,0,0,0,0,0,0
hologramImage115,213,121367341,14,2,0,0,0,14,2,26,0,18,1.66445e+07,6.5725e+06,423.41,0,0,0,0,0,0,0,0
hologramImage116,213,121368141,15,2,0,0,0,15,2,26,0,18,1.53876e+07,6.68623e+06,427.338,0,0,0,0,0,0,0,0
hologramImage117,213,121368981,16,2,0,0,0,16,2,26,0,18,1.44472e+07,6.95683e+06,444.442,0,0,0,0,0,0,0,0
hologramImage118,213,121369761,17,2,0,0,0,17,2,26,0,18,1.20086e+07,6.8832e+06,434.757,0,0,0,0,0,0,0,0
hologramImage119,213,121370611,18,2,0,0,0,18,2,26,0,18,1.10168e+07,6.82228e+06,434.177,0,0,0,0,0,0,0,0
hologramImage120,213,121371441,19,2,0,0,0,19,2,26,0,18,1.03678e+07,6.89708e+06,438.211,0,0,0,0,0,0,0,0
hologramImage121,213,121372221,20,2,0,0,0,20,2,26,0,18,9.4042e+06,6.75904e+06,435.763,0,0,0,0,0,0,0,0
hologramImage122,213,121373001,21,2,0,0,0,21,2,26,0,18,9.06128e+06,6.87002e+06,435.538,0,0,0,0,0,0,0,0
hologramImage123,213,121373781,22,2,0,0,0,22,2,26,0,18,8.64081e+06,6.74126e+06,427.543,0,0,0,0,0,0,0,0
hologramImage124,213,121374601,23,2,0,0,0,23,2,26,0,18,8.58362e+06,6.914e+06,433.007,0,0,0,0,0,0,0,0
hologramImage125,213,121375431,24,2,0,0,0,24,2,26,0,18,8.74454e+06,7.08046e+06,443.057,0,0,0,0,0,0,0,0
hologramImage126,213,121376221,25,2,0,0,0,25,2,26,0,18,8.45185e+06,6.94817e+06,438.422,0,0,0,0,0,0,0,0
hologramImage127,213,121376941,26,2,0,0,0,26,2,26,0,18,8.41121e+06,6.88593e+06,425.847,0,0,0,0,0,0,0,0
hologramImage128,213,121377721,27,2,0,0,0,27,2,26,0,18,8.50418e+06,6.72885e+06,425.958,0,0,0,0,0,0,0,0
hologramImage129,213,121378551,28,2,0,0,0,28,2,26,0,18,9.27981e+06,6.91846e+06,434.636,0,0,0,0,0,0,0,0
hologramImage130,213,121379401,29,2,0,0,0,29,2,26,0,18,9.56157e+06,6.88708e+06,432.246,0,0,0,0,0,0,0,0
hologramImage131,213,121380231,30,2,0,0,0,30,2,26,0,18,1.00438e+07,7.01287e+06,448.896,0,0,0,0,0,0,0,0
hologramImage132,213,121381111,31,2,0,0,0,31,2,26,0,18,9.91975e+06,6.96704e+06,437.502,0,0,0,0,0,0,0,0
hologramImage133,213,121381951,32,2,0,0,0,32,2,26,0,18,1.02542e+07,6.96624e+06,440.681,0,0,0,0,0,0,0,0
hologramImage134,213,121382731,33,2,0,0,0,33,2,26,0,18,1.08923e+07,6.867e+06,433.2,0,0,0,0,0,0,0,0
hologramImage135,213,121383511,34,2,0,0,0,34,2,26,0,18,1.21499e+07,6.84341e+06,436.622,0,0,0,0,0,0,0,0
hologramImage136,213,121384311,35,2,0,0,0,35,2,26,0,18,1.44785e+07,6.93011e+06,442.138,0,0,0,0,0,0,0,0
hologramImage137,213,121385091,36,2,0,0,0,36,2,26,0,18,1.61621e+07,6.94289e+06,433.421,0,0,0,0,0,0,0,0
hologramImage138,213,121385871,37,2,0,0,0,37,2,26,0,18,1.78168e+07,6.95895e+06,434.847,0,0,0,0,0,0,0,0
hologramImage139,213,121386691,38,2,0,0,0,38,2,26,0,18,1.81661e+07,6.84129e+06,433.188,0,0,0,0,0,0,0,0
hologramImage140,213,121387571,39,2,0,0,0,39,2,26,0,18,1.74395e+07,6.64759e+06,423.546,0,0,0,0,0,0,0,0
hologramImage141,213,121388381,40,2,0,0,0,40,2,26,0,18,1.75797e+07,6.87525e+06,434.555,0,0,0,0,0,0,0,0
hologramImage142,213,121389161,41,2,0,0,0,41,2,26,0,18,1.82886e+07,6.88773e+06,433.449,0,0,0,0,0,0,0,0
hologramImage143,213,121389941,42,2,0,0,0,42,2,26,0,18,1.77729e+07,6.60125e+06,422.809,0,0,0,0,0,0,0,0
hologramImage144,213,121390671,43,2,0,0,0,43,2,26,0,18,1.77035e+07,6.98038e+06,439.61,0,0,0,0,0,0,0,0
hologramImage145,213,121391491,44,2,0,0,0,44,2,26,0,18,1.60995e+07,6.64554e+06,423.479,0,0,0,0,0,0,0,0
hologramImage146,213,121392301,45,2,0,0,0,45,2,26,0,18,1.71542e+07,7.16815e+06,449.51,0,0,0,0,0,0,0,0
hologramImage147,213,121393171,46,2,0,0,0,46,2,26,0,18,1.53942e+07,6.70419e+06,434.616,0,0,0,0,0,0,0,0
hologramImage148,213,121393901,47,2,0,0,0,47,2,26,0,18,1.53076e+07,6.98908e+06,436.574,0,0,0,0,0,0,0,0
hologramImage149,213,121394621,48,2,0,0,0,48,2,26,0,18,1.43057e+07,6.72432e+06,433.273,0,0,0,0,0,0,0,0
hologramImage150,213,121395441,49,2,0,0,0,49,2,26,0,18,1.48445e+07,7.02387e+06,439.498,0,0,0,0,0,0,0,0
hologramImage151,213,121406491,0,3,0,0,0,0,3,26,0,18,1.59075e+07,6.84129e+06,429.863,0,0,0,0,0,0,0,0
hologramImage152,213,121407261,1,3,0,0,0,1,3,26,0,18,1.6323e+07,6.80919e+06,436.358,0,0,0,0,0,0,0,0
hologramImage153,213,121408041,2,3,0,0,0,2,3,26,0,18,1.67411e+07,7.00527e+06,437.06,0,0,0,0,0,0,0,0
hologramImage154,213,121408901,3,3,0,0,0,3,3,26,0,18,1.71558e+07,6.70443e+06,429.363,0,0,0,0,0,0,0,0
hologramImage155,213,121409691,4,3,0,0,0,4,3,26,0,18,1.91483e+07,6.92272e+06,440.106,0,0,0,0,0,0,0,0
hologramImage156,213,121410481,5,3,0,0,0,5,3,26,0,18,2.0472e+07,7.20857e+06,445.339,0,0,0,0,0,0,0,0
hologramImage157,213,121411301,6,3,0,0,0,6,3,26,0,18,2.12378e+07,7.11001e+06,441.759,0,0,0,0,0,0,0,0
hologramImage158,213,121412111,7,3,0,0,0,7,3,26,0,18,2.07337e+07,7.0059e+06,438.773,0,0,0,0,0,0,0,0
hologramImage159,213,121412831,8,3,0,0,0,8,3,26,0,18,2.05984e+07,6.77252e+06,433.888,0,0,0,0,0,0,0,0
hologramImage160,213,121413621,9,3,0,0,0,9,3,26,0,18,2.08719e+07,6.8058e+06,433.591,0,0,0,0,0,0,0,0
hologramImage161,213,121414451,10,3,0,0,0,10,3,26,0,18,2.12233e+07,7.01459e+06,437.982,0,0,0,0,0,0,0,0
hologramImage162,213,121415251,11,3,0,0,0,11,3,26,0,18,2.08123e+07,7.07296e+06,442.256,0,0,0,0,0,0,0,0
hologramImage163,213,121416031,12,3,0,0,0,12,3,26,0,18,1.95857e+07,6.89092e+06,430.475,0,0,0,0,0,0,0,0
hologramImage164,213,121416831,13,3,0,0,0,13,3,26,0,18,1.96979e+07,6.96631e+06,439.683,0,0,0,0,0,0,0,0
hologramImage165,213,121417621,14,3,0,0,0,14,3,26,0,18,1.8821e+07,7.06799e+06,444.252,0,0,0,0,0,0,0,0
hologramImage166,213,121418421,15,3,0,0,0,15,3,26,0,18,1.51833e+07,6.77192e+06,430.024,0,0,0,0,0,0,0,0
hologramImage167,213,121419201,16,3,0,0,0,16,3,26,0,18,1.34222e+07,6.87445e+06,439.847,0,0,0,0,0,0,0,0
hologramImage168,213,121420011,17,3,0,0,0,17,3,26,0,18,1.18847e+07,7.0596e+06,443.422,0,0,0,0,0,0,0,0
hologramImage169,213,121420881,18,3,0,0,0,18,3,26,0,18,1.05893e+07,6.86769e+06,431.215,0,0,0,0,0,0,0,0
hologramImage170,213,121421661,19,3,0,0,0,19,3,26,0,18,1.02227e+07,6.91339e+06,434.697,0,0,0,0,0,0,0,0
hologramImage171,213,121422441,20,3,0,0,0,20,3,26,0,18,9.63742e+06,6.75576e+06,433.799,0,0,0,0,0,0,0,0
hologramImage172,213,121423281,21,3,0,0,0,21,3,26,0,18,9.39993e+06,6.76257e+06,431.739,0,0,0,0,0,0,0,0
hologramImage173,213,121424121,22,3,0,0,0,22,3,26,0,18,8.76649e+06,6.61365e+06,425.923,0,0,0,0,0,0,0,0
hologramImage174,213,121425181,23,3,0,0,0,23,3,26,0,18,8.78034e+06,6.89958e+06,438.881,0,0,0,0,0,0,0,0
hologramImage175,213,121425961,24,3,0,0,0,24,3,26,0,18,8.48407e+06,6.78072e+06,436.591,0,0,0,0,0,0,0,0
hologramImage176,213,121426661,25,3,0,0,0,25,3,26,0,18,8.36888e+06,6.80147e+06,435.344,0,0,0,0,0,0,0,0
hologramImage177,213,121427451,26,3,0,0,0,26,3,26,0,18,8.35571e+06,6.80401e+06,424.15,0,0,0,0,0,0,0,0
hologramImage178,213,121428281,27,3,0,0,0,27,3,26,0,18,9.13232e+06,6.96717e+06,437.625,0,0,0,0,0,0,0,0
hologramImage179,213,121429131,28,3,0,0,0,28,3,26,0,18,9.36971e+06,6.70328e+06,425.517,0,0,0,0,0,0,0,0
hologramImage180,213,121429921,29,3,0,0,0,29,3,26,0,18,9.97314e+06,6.89955e+06,435.55,0,0,0,0,0,0,0,0
hologramImage181,213,121430681,30,3,0,0,0,30,3,26,0,18,9.97185e+06,6.73947e+06,426.598,0,0,0,0,0,0,0,0
hologramImage182,213,121431481,31,3,0,0,0,31,3,26,0,18,9.861e+06,6.94459e+06,432.478,0,0,0,0,0,0,0,0
hologramImage183,213,121432281,32,3,0,0,0,32,3,26,0,18,9.88845e+06,6.78817e+06,434.405,0,0,0,0,0,0,0,0
hologramImage184,213,121433121,33,3,0,0,0,33,3,26,0,18,1.0667e+07,6.90276e+06,432.159,0,0,0,0,0,0,0,0
hologramImage185,213,121433901,34,3,0,0,0,34,3,26,0,18,1.19792e+07,6.80824e+06,426.623,0,0,0,0,0,0,0,0
hologramImage186,213,121434731,35,3,0,0,0,35,3,26,0,18,1.43829e+07,6.94171e+06,443.476,0,0,0,0,0,0,0,0
hologramImage187,213,121435831,36,3,0,0,0,36,3,26,0,18,1.61031e+07,6.95633e+06,441.069,0,0,0,0,0,0,0,0
hologramImage188,213,121436731,37,3,0,0,0,37,3,26,0,18,1.74752e+07,6.98517e+06,439.671,0,0,0,0,0,0,0,0
hologramImage189,213,121437571,38,3,0,0,0,38,3,26,0,18,1.78966e+07,6.90387e+06,436.942,0,0,0,0,0,0,0,0
hologramImage190,213,121438431,39,3,0,0,0,39,3,26,0,18,1.82301e+07,6.85373e+06,433.075,0,0,0,0,0,0,0,0
hologramImage191,213,121439261,40,3,0,0,0,40,3,26,0,18,1.83763e+07,6.69041e+06,425.03,0,0,0,0,0,0,0,0
hologramImage192,213,121440061,41,3,0,0,0,41,3,26,0,18,2.02084e+07,7.18056e+06,448.012,0,0,0,0,0,0,0,0
hologramImage193,213,121440901,42,3,0,0,0,42,3,26,0,18,1.86855e+07,6.82275e+06,434.334,0,0,0,0,0,0,0,0
hologramImage194,213,121441711,43,3,0,0,0,43,3,26,0,18,1.84702e+07,6.95677e+06,436.554,0,0,0,0,0,0,0,0
hologramImage195,213,121442551,44,3,0,0,0,44,3,26,0,18,1.7218e+07,6.85811e+06,432.091,0,0,0,0,0,0,0,0
hologramImage196,213,121443361,45,3,0,0,0,45,3,26,0,18,1.62805e+07,6.83674e+06,428.17,0,0,0,0,0,0,0,0
hologramImage197,213,121444171,46,3,0,0,0,46,3,26,0,18,1.51108e+07,6.91327e+06,425.703,0,0,0,0,0,0,0,0
hologramImage198,213,121445001,47,3,0,0,0,47,3,26,0,18,1.47321e+07,6.83545e+06,431.515,0,0,0,0,0,0,0,0
hologramImage199,213,121445791,48,3,0,0,0,48,3,26,0,18,1.46564e+07,7.00341e+06,437.631,0,0,0,0,0,0,0,0
